CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,imcome_cat,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
719449533,1,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283.0,372.0,0.751,2386.0,49.0,0.485,0.86
719452308,0,30,F,0,Graduate,Married,Less than $40K,Blue,23,5,2,3,2498.0,1632.0,866.0,0.712,,35.0,1.188,0.653
719453283,0,45,F,2,Uneducated,Married,Less than $40K,Blue,36,3,4,3,2918.0,,1321.0,0.884,,76.0,0.9,
719455908,0,48,M,3,Graduate,Married,$80K - $120K,Blue,38,3,3,3,31501.0,0.0,31501.0,0.698,3742.0,75.0,0.786,
719459358,0,52,M,1,Doctorate,Married,$120K +,Blue,41,4,2,2,33864.0,989.0,32875.0,1.219,1751.0,,0.92,
719461008,0,51,M,2,High School,Married,,Blue,38,5,3,2,22332.0,1748.0,20584.0,0.841,1318.0,,0.647,
719463708,0,47,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099.0,1164.0,935.0,,4471.0,80.0,0.667,0.555
719465733,0,52,F,2,High School,Single,Less than $40K,Blue,44,6,3,3,2971.0,0.0,2971.0,1.154,4458.0,63.0,0.615,0.0
719466558,0,60,F,0,High School,Single,Unknown,Blue,36,3,2,2,4546.0,0.0,4546.0,,,,0.308,
719470458,1,46,M,3,College,Single,$80K - $120K,Blue,39,1,4,3,4026.0,243.0,3783.0,0.738,1102.0,,,0.06
719471433,0,31,F,0,Graduate,Married,Less than $40K,Blue,22,3,3,2,2917.0,2127.0,790.0,1.074,1831.0,36.0,1.0,0.729
719473458,0,46,M,3,High School,Single,$40K - $60K,Blue,42,3,2,1,8285.0,1359.0,6926.0,0.634,7205.0,84.0,,0.164
719474583,0,50,M,1,Graduate,Married,$80K - $120K,Blue,30,6,2,3,9771.0,1776.0,7995.0,,2778.0,,0.472,0.182
719475633,0,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908.0,,13908.0,0.719,,,,0.0
719482008,0,45,M,1,Uneducated,Single,$60K - $80K,Blue,35,5,3,2,21696.0,1036.0,20660.0,0.965,,76.0,,
719483358,0,33,M,1,College,Married,,Blue,14,3,2,2,6746.0,1750.0,4996.0,0.962,2962.0,,0.862,0.259
719484408,0,39,M,3,Uneducated,Married,$60K - $80K,Blue,36,6,2,4,4759.0,1459.0,3300.0,1.24,2903.0,57.0,0.9,0.307
719488008,0,39,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,1,2490.0,,1209.0,0.551,1902.0,,0.619,0.514
719490108,0,54,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,2830.0,1779.0,1051.0,0.883,,,0.947,
719491233,0,55,M,1,College,Single,$120K +,Blue,42,6,2,3,3515.0,2517.0,998.0,1.051,4313.0,72.0,,0.716
719493858,0,52,,2,Graduate,Married,Less than $40K,Blue,43,5,2,2,8203.0,654.0,7549.0,0.588,,63.0,,0.08
719494983,0,26,M,0,Graduate,Single,Less than $40K,Blue,15,6,3,3,2740.0,2069.0,671.0,0.418,1997.0,44.0,0.419,0.755
719495958,1,42,F,1,Unknown,Married,Less than $40K,Blue,36,3,3,4,2983.0,,2983.0,0.865,2509.0,46.0,0.586,
719502183,0,52,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,4950.0,1829.0,3121.0,,4529.0,73.0,0.872,
719504433,0,63,M,0,Unknown,Single,$40K - $60K,Silver,54,4,3,3,18064.0,1695.0,16369.0,0.838,3434.0,71.0,0.479,0.094
719505483,0,51,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,5881.0,0.0,5881.0,0.71,4431.0,,0.816,0.0
719506983,0,52,M,3,Graduate,Married,$80K - $120K,Blue,42,5,2,4,17302.0,1339.0,15963.0,,,30.0,1.0,0.077
719511783,0,48,,1,Unknown,Married,Unknown,Blue,41,3,2,2,1438.3,,241.3,,4916.0,78.0,0.696,
719513733,0,48,M,3,Doctorate,Married,$80K - $120K,Blue,41,3,3,4,8739.0,0.0,8739.0,0.715,4276.0,69.0,0.769,
719514783,0,39,F,3,Post-Graduate,Unknown,Unknown,Blue,26,6,1,4,3209.0,2517.0,692.0,0.431,,,0.762,0.784
719516208,1,54,M,2,College,Single,$120K +,Blue,36,3,2,3,34516.0,0.0,34516.0,0.628,2329.0,,0.516,
719518308,0,48,M,2,Unknown,Unknown,,Blue,35,5,2,4,5039.0,0.0,5039.0,0.757,1390.0,23.0,,0.0
719519058,1,55,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477.0,,1477.0,,,49.0,,0.0
719521983,0,38,M,2,Uneducated,Married,,Blue,31,4,3,3,6116.0,1698.0,4418.0,0.937,1592.0,,1.0,0.278
719523108,0,61,M,0,Post-Graduate,Single,,Blue,36,6,2,3,11236.0,576.0,10660.0,0.637,4253.0,,0.6,
719524383,0,35,F,3,Graduate,Single,$40K - $60K,Blue,22,3,1,3,2441.0,1670.0,771.0,0.697,,73.0,0.553,0.684
719525358,0,52,M,0,Graduate,Single,$80K - $120K,Blue,43,4,3,3,8133.0,1942.0,6191.0,0.572,3310.0,76.0,,0.239
719527833,0,45,F,4,High School,Unknown,Unknown,Blue,36,6,3,3,23000.0,,21903.0,1.095,3886.0,70.0,0.667,
719528958,0,57,F,3,College,Single,$40K - $60K,Blue,36,3,1,3,8184.0,,6676.0,,,71.0,0.821,0.184
719531133,0,46,F,4,Unknown,Unknown,$40K - $60K,Blue,38,4,2,3,2505.0,0.0,2505.0,,4384.0,80.0,0.86,0.0
719532108,0,40,F,5,High School,Married,Less than $40K,Blue,31,4,2,2,2813.0,2208.0,605.0,0.877,4491.0,68.0,0.744,0.785
719534058,0,26,F,0,Graduate,Unknown,Less than $40K,Blue,14,3,2,1,2163.0,1942.0,221.0,0.582,,,0.781,
719535558,0,47,M,4,College,Divorced,$40K - $60K,Blue,36,5,1,1,5570.0,1858.0,3712.0,0.783,4129.0,72.0,,0.334
719536608,0,49,F,3,Graduate,Single,,Blue,36,4,5,1,2285.0,1931.0,354.0,0.69,4944.0,,,0.845
719538183,0,47,M,1,High School,Married,$60K - $80K,Blue,36,4,4,3,20789.0,0.0,20789.0,0.82,4105.0,,0.718,0.0
719539458,0,46,F,3,Graduate,Single,Less than $40K,Blue,41,5,3,3,3913.0,0.0,3913.0,0.722,5170.0,,0.86,0.0
719543208,0,38,F,3,Uneducated,Single,Unknown,Blue,36,5,3,3,13220.0,848.0,12372.0,,3789.0,,0.565,0.064
719547033,1,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502.0,,23502.0,,7957.0,60.0,0.875,0.0
719549508,0,49,F,4,Graduate,Single,,Blue,40,4,2,2,2712.0,1686.0,1026.0,,4678.0,,0.644,
719554758,0,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516.0,2165.0,32351.0,0.837,1672.0,,0.524,0.063
719555733,0,53,F,2,Uneducated,Married,Unknown,Blue,36,4,3,3,2162.0,1592.0,570.0,0.547,1736.0,,0.615,0.736
719556558,0,46,M,2,Doctorate,Married,$120K +,Blue,34,6,3,1,3499.0,1759.0,1740.0,0.635,,67.0,0.558,0.503
719557983,0,42,M,4,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2966.0,2371.0,595.0,0.969,4416.0,83.0,0.844,0.799
719562108,0,28,F,0,Uneducated,Single,Less than $40K,Silver,20,6,3,3,12793.0,1650.0,11143.0,0.783,2671.0,67.0,0.763,0.129
719563158,0,48,M,2,High School,Married,$40K - $60K,Blue,36,6,3,2,4207.0,1921.0,2286.0,,3850.0,,0.562,
719564208,1,46,F,1,Uneducated,Single,,Blue,30,3,2,1,7195.0,0.0,7195.0,1.035,,,1.136,0.0
719568333,0,39,M,3,Unknown,Single,$80K - $120K,Silver,36,5,3,2,34516.0,1900.0,32616.0,,,,0.714,
719570733,0,52,M,2,Unknown,Single,$60K - $80K,Blue,39,3,2,3,1629.0,978.0,651.0,,,,0.694,0.6
719574033,0,38,M,1,High School,Single,$60K - $80K,Blue,28,2,2,2,21906.0,0.0,21906.0,0.696,15349.0,119.0,0.7,0.0
719577258,1,43,F,2,Uneducated,Divorced,Less than $40K,Blue,30,3,3,4,6811.0,0.0,6811.0,0.677,1937.0,,0.56,
719580033,0,54,M,1,Graduate,Unknown,$60K - $80K,Blue,43,4,2,3,2910.0,2030.0,880.0,0.769,1256.0,21.0,0.4,0.698
719582058,1,41,M,3,Doctorate,Single,,Blue,29,2,2,3,24001.0,1629.0,22372.0,,9102.0,75.0,0.974,
719587158,0,37,M,1,High School,Single,$40K - $60K,Blue,25,3,2,3,2608.0,,809.0,0.732,2565.0,72.0,0.636,0.69
719590458,1,44,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,3,1905.0,0.0,1905.0,0.845,,46.0,0.586,
719591283,0,38,M,2,Uneducated,Married,,Blue,27,6,2,4,1438.3,0.0,1438.3,0.945,2412.0,,0.657,0.0
719592483,0,43,F,5,Graduate,Single,Unknown,Blue,34,6,6,3,4607.0,2440.0,2167.0,0.646,4825.0,,0.878,
719593608,1,56,,1,Uneducated,Married,$80K - $120K,Blue,36,6,2,1,33870.0,,33870.0,0.872,7661.0,,,
719594433,0,35,F,2,Graduate,Single,Unknown,Blue,26,6,1,2,3269.0,1434.0,1835.0,0.63,4672.0,,0.65,0.439
719595708,0,53,,2,High School,Married,Unknown,Blue,47,3,1,1,7469.0,1294.0,6175.0,0.869,,,0.746,0.173
719596908,0,56,F,5,Doctorate,Married,,Blue,48,4,2,2,11281.0,2118.0,9163.0,0.534,1255.0,30.0,0.304,0.188
719601708,0,45,M,3,College,Single,$60K - $80K,Blue,35,1,1,2,10699.0,1099.0,9600.0,0.661,5052.0,,0.694,0.103
719602908,1,42,F,2,Post-Graduate,Single,,Blue,34,3,3,3,5667.0,812.0,4855.0,0.62,,42.0,0.4,0.143
719604858,1,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941.0,,5941.0,0.522,,,0.233,0.0
719606133,0,42,M,2,Graduate,Single,$60K - $80K,Blue,31,3,2,1,5169.0,2296.0,2873.0,0.773,4656.0,,,0.444
719607183,0,55,F,2,Graduate,Single,Unknown,Blue,42,2,3,2,21046.0,1631.0,19415.0,,7653.0,95.0,0.638,
719608308,0,37,M,2,High School,Single,$60K - $80K,Blue,29,3,2,3,9829.0,2517.0,7312.0,0.59,2927.0,73.0,1.212,0.256
719609433,0,55,F,4,Uneducated,Divorced,,Blue,43,5,3,2,1965.0,1525.0,440.0,0.855,4671.0,69.0,0.816,
719610708,0,43,M,1,Graduate,Married,$120K +,Blue,34,5,1,3,28612.0,2517.0,26095.0,0.712,14727.0,105.0,0.641,0.088
719612583,1,52,F,4,Uneducated,Divorced,Unknown,Blue,42,4,4,1,12091.0,0.0,12091.0,,,,,0.0
719613783,0,51,F,1,Doctorate,Married,Less than $40K,Blue,42,3,2,2,1438.3,0.0,1438.3,,,64.0,0.778,0.0
719617758,0,56,F,1,Graduate,Married,Less than $40K,Blue,48,3,1,3,2464.0,1794.0,670.0,,4610.0,76.0,0.9,0.728
719620983,0,41,F,2,Unknown,Single,,Blue,29,6,3,0,2701.0,1839.0,862.0,,4406.0,80.0,0.778,
719621958,0,43,M,3,Graduate,Unknown,$60K - $80K,Blue,28,3,2,3,4365.0,0.0,4365.0,,1720.0,,0.379,
719623083,0,33,F,1,Doctorate,Unknown,Less than $40K,Gold,24,2,3,2,15987.0,,13995.0,0.739,,81.0,0.841,
719625933,0,41,M,3,Graduate,Married,$120K +,Blue,36,2,2,1,5807.0,1143.0,4664.0,0.785,8000.0,96.0,0.412,0.197
719629308,1,55,F,2,Unknown,Single,,Silver,37,2,2,3,34516.0,1783.0,32733.0,0.821,8472.0,,0.739,0.052
719630358,1,50,F,4,High School,Married,,Blue,36,1,3,2,3546.0,,3546.0,0.791,2616.0,47.0,0.469,
719632683,0,40,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583.0,,348.0,0.508,4500.0,83.0,0.509,
719633508,0,52,F,1,Doctorate,Married,,Blue,39,3,1,1,1663.0,,1663.0,,4875.0,86.0,0.654,0.0
719634408,0,51,M,2,Unknown,Single,$120K +,Silver,31,2,2,2,34516.0,585.0,33931.0,,,104.0,,
719647383,0,35,,2,Graduate,Married,$80K - $120K,Blue,36,5,2,2,4408.0,1463.0,2945.0,0.728,2001.0,49.0,0.485,0.332
719649408,0,46,M,2,High School,Married,$60K - $80K,Blue,35,6,3,3,13768.0,763.0,13005.0,0.712,1390.0,44.0,,
719651358,0,46,,4,Uneducated,Single,Unknown,Blue,33,3,3,3,24949.0,1749.0,23200.0,0.626,4092.0,,0.54,0.07
719653308,0,49,F,3,Uneducated,Married,Less than $40K,Blue,40,5,2,2,6049.0,796.0,5253.0,,4468.0,71.0,,
719655258,0,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,2,4,3196.0,0.0,3196.0,,,72.0,0.674,0.0
719656533,0,44,M,3,High School,Married,$60K - $80K,Blue,36,6,2,3,2675.0,0.0,2675.0,,4149.0,79.0,0.717,
719657583,1,44,M,3,Graduate,Married,$40K - $60K,Blue,40,2,2,6,9502.0,,7045.0,0.915,2310.0,57.0,,0.259
719658858,0,50,F,4,Doctorate,Married,Unknown,Silver,36,3,2,1,34516.0,2096.0,32420.0,,7042.0,73.0,0.553,
719659758,0,45,,4,High School,Married,$40K - $60K,Blue,35,6,1,0,2919.0,,1249.0,1.041,4194.0,72.0,0.756,0.572
719660658,0,37,F,1,High School,Single,Unknown,Blue,36,6,2,2,16594.0,1931.0,14663.0,0.702,2134.0,47.0,0.808,
719661558,0,48,,2,Graduate,Single,,Blue,36,6,3,3,11656.0,,9979.0,,1441.0,32.0,0.882,0.144
719662458,0,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679.0,759.3,,1117.0,29.0,1.071,0.472
719666283,0,55,,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174.0,1951.0,1223.0,0.766,1243.0,29.0,,0.615
719671383,0,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,3,2,2969.0,0.0,2969.0,0.74,4109.0,,1.0,0.0
719672283,0,47,M,4,Graduate,Married,$60K - $80K,Silver,39,4,2,4,33122.0,1587.0,31535.0,0.475,3145.0,,,
719674533,0,48,M,3,Unknown,Single,$80K - $120K,Blue,44,5,1,3,16794.0,1527.0,15267.0,,4040.0,76.0,0.689,
719677758,0,39,F,1,Unknown,Married,,Blue,36,2,1,3,10830.0,2184.0,8646.0,0.907,8814.0,88.0,0.725,
719679858,0,58,,2,Uneducated,Married,$40K - $60K,Blue,47,3,2,2,2848.0,1468.0,1380.0,,1135.0,27.0,,0.515
719680908,0,47,F,0,College,Married,Less than $40K,Blue,27,3,1,3,1776.0,691.0,1085.0,0.878,4878.0,84.0,0.826,0.389
719682183,0,53,F,2,Unknown,Single,$40K - $60K,Blue,43,3,4,4,6188.0,2517.0,3671.0,,1997.0,,1.048,0.407
719683158,1,56,F,2,Unknown,Married,,Blue,48,2,4,2,4746.0,0.0,4746.0,0.862,7154.0,66.0,1.062,0.0
719686458,0,37,M,3,Graduate,Married,,Blue,36,6,4,1,3908.0,1629.0,2279.0,0.775,,,0.5,0.417
719690733,0,47,,4,High School,Married,Less than $40K,Blue,40,4,2,2,4490.0,1989.0,2501.0,0.604,4346.0,70.0,,0.443
719692983,0,36,M,2,Doctorate,Married,$60K - $80K,Blue,30,3,3,4,4934.0,1504.0,3430.0,1.52,2747.0,,0.448,
719701383,0,44,M,4,Unknown,Married,,Blue,32,4,3,3,5175.0,0.0,5175.0,,14304.0,99.0,0.768,
719703483,0,47,,1,Doctorate,Divorced,Less than $40K,Blue,37,6,3,3,2707.0,1367.0,1340.0,0.794,4646.0,,,
719704308,0,56,F,4,High School,Married,$40K - $60K,Blue,36,5,1,1,2072.0,1543.0,529.0,0.486,1265.0,32.0,0.391,
719709558,0,48,M,3,Graduate,Married,$40K - $60K,Blue,33,3,1,2,6223.0,2126.0,4097.0,,4518.0,79.0,0.795,0.342
719713683,0,52,F,0,Graduate,Married,Unknown,Blue,37,6,2,2,7608.0,2373.0,5235.0,0.95,4921.0,81.0,0.62,0.312
719714658,1,61,,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,3,2,12218.0,0.0,12218.0,1.005,5272.0,62.0,0.59,
719722308,0,31,F,0,Uneducated,Divorced,Less than $40K,Blue,22,2,1,3,3329.0,0.0,3329.0,0.641,13109.0,,0.727,
719723658,0,49,F,2,Uneducated,Single,Less than $40K,Blue,39,6,1,3,1768.0,0.0,1768.0,0.788,4628.0,,0.837,
719724933,0,58,F,1,Uneducated,Married,Less than $40K,Blue,51,5,4,2,2220.0,1240.0,980.0,0.906,4396.0,,,0.559
719728383,0,38,F,4,Graduate,Married,Unknown,Blue,28,4,1,2,6861.0,1598.0,5263.0,,2228.0,,,
719729433,0,65,,1,Graduate,Married,Less than $40K,Blue,56,4,2,0,7023.0,1726.0,5297.0,1.178,2535.0,,0.759,0.246
719730258,0,41,M,4,Uneducated,Divorced,$60K - $80K,Silver,36,4,2,3,33771.0,0.0,33771.0,0.791,,,0.829,0.0
719732433,0,54,M,2,Graduate,Single,$60K - $80K,Blue,36,5,3,1,12815.0,1017.0,11798.0,0.532,3771.0,,0.66,
719734533,0,40,F,4,Graduate,Married,Less than $40K,Blue,28,6,2,2,1438.3,689.0,749.3,0.823,4921.0,65.0,0.806,0.479
719737833,0,46,F,4,Uneducated,Married,Less than $40K,Blue,36,4,2,2,6370.0,,6370.0,,1783.0,40.0,0.667,0.0
719739108,0,62,F,0,Graduate,Divorced,$40K - $60K,Blue,50,3,2,4,11352.0,,8835.0,0.751,4021.0,56.0,0.806,0.222
719740008,1,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791.0,940.0,1851.0,0.813,2584.0,49.0,0.441,0.337
719740983,0,44,F,1,Unknown,Divorced,Less than $40K,Silver,34,1,1,3,13259.0,866.0,12393.0,,8998.0,,0.672,0.065
719742108,1,38,F,1,High School,Single,Less than $40K,Blue,26,5,2,4,3554.0,0.0,3554.0,,2372.0,,0.63,
719745558,0,52,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,9137.0,1729.0,7408.0,,4626.0,,0.75,0.189
719749083,0,63,M,0,Doctorate,Single,,Blue,54,5,2,0,7098.0,2224.0,4874.0,,3465.0,59.0,0.788,0.313
719751483,1,39,F,2,Uneducated,Single,,Blue,36,4,3,1,1438.3,576.0,862.3,0.849,2567.0,48.0,,
719756133,1,34,,4,Uneducated,Single,$60K - $80K,Blue,20,3,2,6,3940.0,1384.0,2556.0,0.908,3257.0,53.0,0.767,0.351
719758758,0,42,F,3,Graduate,Married,,Blue,23,4,2,3,2797.0,1943.0,854.0,,,,0.784,0.695
719759733,1,59,F,0,Unknown,Single,,Blue,52,2,4,3,1852.0,0.0,1852.0,0.902,,49.0,0.75,0.0
719767683,1,46,M,0,College,Single,,Blue,39,2,3,3,16983.0,0.0,16983.0,1.061,8526.0,79.0,,0.0
719768658,0,31,F,0,College,Married,Unknown,Silver,24,2,3,1,34516.0,2032.0,32484.0,,14544.0,,0.705,0.059
719770158,1,54,F,3,Post-Graduate,Single,Less than $40K,Blue,49,1,4,3,8516.0,0.0,8516.0,0.549,2189.0,,,
719772258,0,38,M,3,Unknown,Single,$80K - $120K,Blue,30,5,1,3,3642.0,724.0,2918.0,0.68,4517.0,,0.837,0.199
719776608,0,50,,2,Graduate,Married,$80K - $120K,Blue,37,3,1,3,3126.0,0.0,3126.0,,1388.0,41.0,0.464,0.0
719781183,0,57,M,4,High School,Married,,Blue,38,4,1,3,15428.0,1553.0,13875.0,0.747,1916.0,40.0,0.538,
719782458,0,49,F,1,Graduate,Married,$40K - $60K,Blue,39,3,3,3,7201.0,1992.0,5209.0,0.778,3981.0,76.0,,0.277
719785683,0,41,M,4,Post-Graduate,Married,,Blue,36,1,2,2,21751.0,,20178.0,,8332.0,,0.569,
719787633,0,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516.0,1913.0,32603.0,0.84,,92.0,0.673,0.055
719788833,0,47,M,3,High School,Married,$60K - $80K,Blue,36,6,2,3,10569.0,0.0,10569.0,0.838,,44.0,1.0,0.0
719794383,0,60,F,2,College,Married,Less than $40K,Blue,41,6,2,2,4167.0,,4167.0,0.917,,85.0,0.809,0.0
719799033,0,52,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,40,2,1,2,5520.0,2448.0,3072.0,0.862,14330.0,116.0,0.681,0.443
719801508,0,36,M,1,Uneducated,Unknown,$120K +,Blue,23,6,3,3,20230.0,798.0,19432.0,0.592,4314.0,82.0,0.708,0.039
719805183,0,39,M,2,College,Married,Less than $40K,Blue,19,3,3,2,8848.0,961.0,7887.0,0.884,15352.0,117.0,0.671,
719808558,1,55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0.0,1438.3,0.707,886.0,,0.421,0.0
719809533,0,59,F,0,Unknown,Married,Less than $40K,Blue,36,6,1,4,2448.0,1969.0,479.0,0.713,5066.0,,0.75,0.804
719810583,0,64,M,0,High School,Married,Less than $40K,Blue,54,4,3,2,2140.0,1361.0,779.0,0.46,1280.0,,,0.636
719815383,0,49,F,4,Doctorate,Married,Unknown,Blue,39,4,4,1,2333.0,1414.0,919.0,0.632,5137.0,89.0,0.679,
719818983,1,39,M,1,College,Divorced,,Blue,28,1,3,4,12464.0,0.0,12464.0,0.864,,35.0,,
719819958,0,34,M,2,Uneducated,Married,$40K - $60K,Blue,26,5,1,4,1438.3,,730.3,1.212,2243.0,43.0,0.483,
719821908,1,38,F,2,High School,Single,,Blue,16,2,1,2,2703.0,,2703.0,,2752.0,43.0,0.433,0.0
719826333,0,34,F,2,Doctorate,Single,,Blue,13,5,1,2,1438.3,0.0,1438.3,,2557.0,67.0,0.763,
719831958,0,49,M,3,College,Single,$120K +,Blue,36,5,2,4,34516.0,0.0,34516.0,0.646,,44.0,0.833,
719836083,0,54,,4,Unknown,Married,$60K - $80K,Blue,36,3,4,2,7477.0,1752.0,5725.0,0.294,1543.0,34.0,0.172,
719838558,0,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,1,5131.0,1484.0,3647.0,0.75,7432.0,92.0,0.559,0.289
719843958,0,46,M,2,Graduate,Married,$120K +,Blue,34,2,3,3,1754.0,894.0,860.0,0.691,4874.0,79.0,,0.51
719847108,1,52,M,1,Unknown,Married,$40K - $60K,Blue,36,4,3,3,8455.0,2517.0,5938.0,0.809,8124.0,73.0,1.028,0.298
719848008,0,39,M,2,Graduate,Unknown,$60K - $80K,Silver,36,4,2,2,29808.0,0.0,29808.0,0.669,16098.0,128.0,0.684,0.0
719848908,0,41,F,3,Graduate,Married,Unknown,Blue,33,3,3,3,2542.0,0.0,2542.0,,,73.0,0.78,0.0
719849958,0,44,F,4,Graduate,Single,,Blue,36,4,3,3,2658.0,1884.0,774.0,,4779.0,,,0.709
719850933,0,30,M,2,College,Single,$60K - $80K,Blue,36,1,3,3,4192.0,1734.0,2458.0,0.753,,,0.893,0.414
719854008,0,47,M,3,Unknown,Single,$40K - $60K,Blue,36,3,6,2,5154.0,,3747.0,,1694.0,,0.778,0.273
719855958,0,41,M,4,High School,Single,$60K - $80K,Blue,28,6,1,4,4475.0,0.0,4475.0,0.706,3367.0,66.0,,
719857008,0,37,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2886.0,2198.0,688.0,,,,0.723,0.762
719859033,1,32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,3264.0,0.0,3264.0,0.549,6439.0,,0.75,0.0
719860308,1,42,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,3,1438.3,0.0,1438.3,0.663,2418.0,,0.778,
719862258,0,38,F,2,Uneducated,Single,,Blue,28,2,3,3,5666.0,1393.0,4273.0,,5015.0,90.0,0.915,0.246
719863758,0,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,41,6,2,2,1869.0,758.0,1111.0,0.91,1549.0,,,
719868183,1,42,,3,High School,Married,$40K - $60K,Blue,30,5,3,2,1456.0,,1456.0,,2843.0,,,0.0
719872833,0,45,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,6,3,2803.0,0.0,2803.0,0.565,3347.0,71.0,0.732,0.0
719873808,0,34,M,1,College,Married,$60K - $80K,Blue,23,3,2,2,5510.0,,3906.0,0.551,1995.0,,,0.291
719874633,1,44,,1,High School,Unknown,$80K - $120K,Gold,36,2,2,3,34516.0,0.0,34516.0,0.596,,,,
719876808,0,43,M,3,Unknown,Divorced,$80K - $120K,Blue,36,5,2,3,13625.0,0.0,13625.0,0.93,3902.0,,0.632,
719880408,0,46,F,4,Graduate,Married,Less than $40K,Blue,35,6,3,1,3072.0,1611.0,1461.0,0.682,3992.0,,0.727,
719882583,0,44,M,5,Graduate,Single,$60K - $80K,Blue,34,3,3,5,13477.0,,11420.0,0.684,,67.0,0.634,0.153
719883858,0,58,,2,Graduate,Married,Less than $40K,Blue,48,4,1,0,2774.0,,2774.0,0.721,1258.0,33.0,0.435,0.0
719884983,0,52,,2,Graduate,Single,$40K - $60K,Blue,44,3,4,2,1538.0,666.0,872.0,0.642,4808.0,64.0,0.684,
719885883,0,53,M,3,College,Single,$120K +,Blue,36,6,2,0,34516.0,1901.0,32615.0,0.914,1497.0,43.0,,0.055
719887008,0,38,F,3,Graduate,Married,Less than $40K,Blue,36,5,4,3,1757.0,1352.0,405.0,0.879,4121.0,81.0,0.421,0.769
719888358,0,47,,1,Unknown,Divorced,$80K - $120K,Blue,38,5,3,5,18432.0,,17010.0,1.357,2748.0,58.0,0.933,0.077
719889408,0,56,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,5,3652.0,1351.0,2301.0,0.836,1561.0,,,0.37
719898108,0,57,F,2,Doctorate,Married,$40K - $60K,Blue,41,2,3,3,3667.0,809.0,2858.0,0.778,,79.0,0.975,0.221
719900733,0,60,M,1,High School,Married,,Blue,47,3,1,3,9805.0,1007.0,8798.0,0.8,14641.0,95.0,0.9,0.103
719902908,1,51,M,3,Unknown,Married,,Blue,36,3,3,3,5130.0,0.0,5130.0,0.407,1434.0,,0.292,
719904333,0,29,M,0,Graduate,Married,,Blue,36,3,3,4,1459.0,590.0,869.0,,2229.0,52.0,1.08,0.404
719910333,0,43,,3,Unknown,Unknown,Less than $40K,Blue,36,4,4,2,5853.0,1190.0,4663.0,0.936,3595.0,,0.667,0.203
719911458,0,49,F,5,High School,Married,Less than $40K,Blue,36,4,2,3,2598.0,1848.0,750.0,0.547,,,,0.711
719913783,0,40,M,3,Graduate,Single,$40K - $60K,Blue,27,2,2,3,7680.0,1589.0,6091.0,0.688,13617.0,,,0.207
719916408,0,34,M,5,Graduate,Married,$60K - $80K,Blue,27,5,2,2,2501.0,1909.0,592.0,0.956,1850.0,,,
719917233,1,49,M,3,Post-Graduate,Married,,Blue,36,3,3,2,13382.0,1159.0,12223.0,0.404,1828.0,45.0,0.5,0.087
719922558,0,45,F,5,Unknown,Divorced,$40K - $60K,Blue,33,2,2,3,1438.3,,1438.3,,5346.0,,0.787,
719924433,0,40,F,4,Graduate,Married,,Silver,32,1,2,3,16191.0,0.0,16191.0,,13452.0,107.0,,0.0
719926683,0,41,M,3,High School,Divorced,$60K - $80K,Blue,33,2,2,2,20749.0,,18578.0,0.842,4754.0,77.0,0.674,
